smile,dipole,electron_affinity,electrophilicity,nucleophilicity,electrofugality,nucleofugality,homo,lumo,homo-lumo,ionization_potential
[Eu+3],0.0,1.9268186531936982,1.9757584481503063,-4.732393844614663,6.708152292764968,0.04893979495660818,-0.2375161691530184,-0.1925214938654498,-0.04499467528756859,4.732393844614663
c1ccc([C@H]2N=C(c3cccc(C4=N[C@H](c5ccccc5)[C@@H](c5ccccc5)O4)n3)O[C@@H]2c2ccccc2)cc1,1.3395635632937026,0.7939088875663476,1.2345464583159977,-7.0944974184622005,8.329043876778197,0.44063757074965015,-0.3763957167395484,-0.28176770993926126,-0.09462800680028716,7.0944974184622005
O=C(NCCCNC(=O)[C@H](Cc1ccccc1)/N=C/c1cccc(C(F)(F)F)c1O)[C@H](Cc1ccccc1)/N=C/c1cccc(C(F)(F)F)c1O,2.5234382270756366,1.7676681688565754,1.8421461552115337,-7.0825336020613765,8.924679757272912,0.07447798635495824,-0.3625791909884988,-0.3174014533614307,-0.04517773762706806,7.0825336020613765
c1ccc(-n2cc[n+](Cc3ccccc3[As](c3ccccc3)c3ccccc3)c2)cc1,1.087522671601333,0.05293916511562902,0.4901515930705221,-3.759370717223387,4.2495223102939095,0.437212427954893,-0.34846577260669503,-0.23776191694697038,-0.11070385565972465,3.759370717223387
O=C(O)c1ccccc1[N+](=O)[O-],1.916379331692346,1.3259267221127828,1.8313496261896982,-9.847808662803923,11.679158288993623,0.5054229040769155,-0.44306475819807584,-0.3340590521522348,-0.10900570604584103,9.847808662803923
[O][V+5],2.777288281630555,-1.7254646392951467,0.7517626556054435,-10.19114068539678,10.942903341002221,2.4772272949005902,-0.3404132630384582,-0.3292044520221505,-0.011208811016307718,10.19114068539678
CCCCCCNC(=O)Nc1ccc2c(c1)CCN(CC(=O)NCc1ccccc1)C2Cc1ccc(OC)c(OC)c1,2.7376312654046573,-0.1981675005678163,0.7124761692670775,-6.270026648950154,6.982502818217231,0.9106436698348938,-0.3390757582151761,-0.23501988297625456,-0.10405587523892154,6.270026648950154
Pc1c(-c2ccccc2)ccc(C2CCCCC2)c1C1CCCCC1,0.6294244801262869,-0.5408876007621801,0.7113715516037418,-7.161707511587464,7.873079063191203,1.2522591523659217,-0.368033297364486,-0.23518757689809816,-0.13284572046638782,7.161707511587464
c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,0.6372437555324909,-0.6032012535538485,0.6289369930011913,-6.640170204139963,7.269107197141155,1.23213824655504,-0.3389698398987836,-0.23623652454856414,-0.10273331535021946,6.640170204139963
CC(=O)c1cc2ccccc2oc1=O,2.057753807910357,1.3021800435463877,1.702268162799342,-8.807940363060938,10.510208525860284,0.4000881192529541,-0.4056444980010036,-0.3181159588187979,-0.08752853918220571,8.807940363060938
O=C1[C@@H]2Cc3ccccc3N2[C@@H](c2ccccc2P(c2ccccc2)c2ccccc2)N1c1ccccc1,1.567639834026905,0.42261490334640683,1.003897399560855,-6.648587200068249,7.652484599629105,0.5812824962144483,-0.36028751251215385,-0.2575333464268084,-0.10275416608534543,6.648587200068249
CCOC(=O)N=NC(=O)OCC,0.2137660762626636,2.412101950628931,2.4685723410345566,-8.955646452614152,11.424218793648707,0.05647039040562547,-0.39509587308554467,-0.38640234798481615,-0.008693525100728516,8.955646452614152
C[n+]1ccccc1C=O,1.717667545473901,0.08956626626781539,0.7699009813047412,-5.884972172124421,6.654873153429161,0.6803347150369257,-0.3684168708999556,-0.2880553846700955,-0.08036148622986011,5.884972172124421
Cc1ccc(S(=O)(=O)Nc2ccccc2)cc1,2.1068880186385828,-0.1756561006230939,0.9556261178902726,-8.157165904647654,9.112792022537926,1.1312822185133664,-0.391476085895656,-0.25773460129842457,-0.13374148459723145,8.157165904647654
BrCBr,1.2690643387161675,-0.7318825866957619,1.0303918100094198,-10.243563896553207,11.273955706562626,1.7622743967051817,-0.43127043016939404,-0.2677730425369473,-0.16349738763244676,10.243563896553207
C[C@H](O[Si](C)(C)C(C)(C)C)[C@H](CP(c1ccccc1)c1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.9162229403703672,1.3005954137046611,1.4742539105803496,-6.6203440142351155,8.094597924815464,0.1736584968756885,-0.3589223806239659,-0.30154450823569506,-0.057377872388270856,6.6203440142351155
CC[C@H](C)[C@H](N)CN1CCOCC1,0.7380258526535387,-6.858926041520543,0.0012583122579736593,-7.2355989884173155,7.236857300675289,6.860184353778516,-0.3384994698256345,-0.019906097984608673,-0.3185933718410258,7.2355989884173155
CC[C@H](C)[C@@H](C[P+](c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.064380368035105,0.9417819293703262,1.0137945232434689,-4.194180865739163,5.207975388982632,0.07201259387314252,-0.3886199859985263,-0.27101626834712833,-0.11760371765139799,4.194180865739163
CC(C)(C)c1ccc(O[C@@H]2CN[C@H](Cn3ccc4ccccc4c3=O)C2)cc1,1.8846192562159927,0.05769842932424929,0.8751222835313116,-6.825915485016235,7.701037768547546,0.8174238542070623,-0.35482858423967073,-0.25806030091302645,-0.09676828332664428,6.825915485016235
O=C(O)c1cc2sc(Cl)c(Cl)c2[nH]1,0.9888869321153896,0.8515690389385968,1.3918129210354415,-8.184211821929777,9.576024742965217,0.5402438820968444,-0.3951725053555885,-0.2960297892213946,-0.0991427161341939,8.184211821929777
CC(C)(C)N=C=NC(C)(C)C,0.5175988259054491,-2.7969293727581075,0.3268278354753865,-8.1458855420389,8.472713377514287,3.123757208233494,-0.3670779361144175,-0.2005037488185304,-0.16657418729588713,8.1458855420389
CC(C)(C)N1CCC[C@H](NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1,3.695065751456275,0.8723672506904139,1.277584870577754,-7.116026853644563,8.393611724222318,0.40521761988734006,-0.35479623624320805,-0.30028862652426913,-0.05450760971893892,7.116026853644563
Oc1ccc2c(c1-c1c(O)ccc3c1CCCC3)CCCC2,1.2897952455742332,-1.021771937978694,0.5751466829910534,-7.155816530115413,7.730963213106466,1.596918620969747,-0.3609898663091231,-0.22794876240760878,-0.13304110390151433,7.155816530115413
CC[C@H](C)[C@H](NC(C)=O)C(=O)O,1.243784747106993,-1.2383244703790912,0.6947503776802993,-8.65284878790178,9.347599165582078,1.933074848059391,-0.39535174650449034,-0.2567167382353211,-0.13863500826916925,8.65284878790178
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1N1NN(C)C(c2ccccc2)C1=[Pd-2]=C1C(c2ccccc2)N(C)NN1[C@@H]1C[C@H](C)CC[C@H]1C(C)C,1.2087181658685953,-0.4953331540045909,0.3792153666117748,-4.315730121772459,4.694945488384234,0.8745485206163658,-0.26337057705231587,-0.2238111854714983,-0.03955939158081756,4.315730121772459
C1=CNc2ccccc2C1,0.5354889403416067,-1.6280143537908365,0.41760174840606046,-6.995453369662146,7.413055118068206,2.0456161021968966,-0.334762890085392,-0.21691019086316046,-0.11785269922223154,6.995453369662146
CC(C)(C)[Si](C)(C)OC(c1ccccc1)(c1ccccc1)[C@H]1CCCN1,1.1092805906726493,-0.6972412260001866,0.5976173963288622,-6.606415205811459,7.204032602140321,1.2948586223290486,-0.34340805553216763,-0.23282816586204066,-0.11057988967012697,6.606415205811459
CO[SiH](C)OC,0.6387403561366355,-4.093401517549271,0.22168760421107506,-8.892392764118291,9.114080368329367,4.315089121760346,-0.4011018244513674,-0.1402051585021642,-0.2608966659492032,8.892392764118291
COc1c(C(C)(C)C)cc(P(c2cc(C(C)(C)C)c(OC)c(C(C)(C)C)c2)c2ccc3c(c2-c2c(P(c4cc(C(C)(C)C)c(OC)c(C(C)(C)C)c4)c4cc(C(C)(C)C)c(OC)c(C(C)(C)C)c4)ccc4c2OCO4)OCO3)cc1C(C)(C)C,1.5080658649701095,0.4470085518950091,0.9313798158424452,-5.9651699563057505,6.896549772148195,0.48437126394743607,-0.336844614968332,-0.24421703219788596,-0.09262758277044605,5.9651699563057505
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1P(c1ccccc1)c1ccccc1,0.9309374968352522,0.27110537884148656,0.9025148912014593,-6.358507761845733,7.261022653047192,0.6314095123599728,-0.3476487857619688,-0.25171824532077225,-0.09593054044119653,6.358507761845733
CCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,2.255981940998888,0.3242973683485886,1.056786266213241,-7.422129912904845,8.478916179118087,0.7324888978646523,-0.3783561049083372,-0.2722092232871952,-0.106146881621142,7.422129912904845
CCNC,0.45398781430113366,-9.221819836357376,0.0029347140884585675,-8.575415642707451,8.578350356795912,9.224754550445834,-0.35308862512430933,0.039726876571079435,-0.39281550169538876,8.575415642707451
c1ccc(C2=C(P(C3CCCCC3)C3CCCCC3)C3c4ccccc4C2c2ccccc23)cc1,0.51846370367492,-0.2132949008994709,0.7425597675258852,-6.553469805108971,7.296029572634856,0.955854668425356,-0.3438942970794103,-0.2378371847841347,-0.10605711229527562,6.553469805108971
c1ccc(NC[C@@H]2CCCN2)nc1,0.6796412416226584,-1.4352175738279183,0.49204417662721756,-7.298617860359537,7.790662036986757,1.927261750455136,-0.3542456885477514,-0.2435069654502372,-0.1107387230975142,7.298617860359537
[Sm+2],0.0,2.1748274691252005,2.374594709013914,-4.568581368185489,6.943176077199405,0.1997672398887136,-0.2309791136690574,-0.1884883741620518,-0.042490739507005604,4.568581368185489
CCOp1oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3ccccc3c2c2c(o1)c([Si](c1ccccc1)(c1ccccc1)c1ccccc1)cc1ccccc12,0.19130717338837017,1.0806371824267709,1.3162911005000033,-6.412312326472927,7.728603426972929,0.2356539180732323,-0.358823200976612,-0.2775777512128818,-0.08124544976373022,6.412312326472927
c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0.0018860802365697734,0.30183679251540774,0.603249783757005,-3.8168109430774315,4.4200607268344365,0.30141299124159715,-0.3996579254535669,-0.2536382338617189,-0.14601969159184797,3.8168109430774315
O=C(N[C@H](C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1)[C@@H]1CCCN1,1.3568577760460374,0.06908306698938471,0.8975727485845005,-6.970566733116961,7.86813948170146,0.8284896815951158,-0.3532450893559277,-0.24128764217673107,-0.11195744717919662,6.970566733116961
CN(C)c1cc[n+]([O-])cc1,2.926458359116253,-1.1006309787719109,0.5846287630327955,-7.409539096059747,7.994167859092544,1.6852597418047066,-0.34911650309384645,-0.24764830761164075,-0.1014681954822057,7.409539096059747
OB(O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.5672603603254385,0.2633478739715054,1.3377822680269689,-9.883377979394274,11.221160247421242,1.0744343940554635,-0.44325712806454626,-0.29422490877151064,-0.14903221929303562,9.883377979394274
O=c1nccc[nH]1,2.5591151115799664,-0.19809162617822196,1.0757482838929446,-9.1835304427392,10.259278726632145,1.2738399100711666,-0.3922919330026033,-0.29585509984499303,-0.09643683315761026,9.1835304427392
C[Si](OC(c1ccccc1)(c1ccccc1)[C@H]1CCCN1)(c1ccccc1)c1ccccc1,0.5948111169051901,-0.20492690308569106,0.7805271691820103,-6.835137465189339,7.615664634371348,0.9854540722677013,-0.35506217965529413,-0.23193943886519433,-0.1231227407900998,6.835137465189339
[Ag],0.0,-0.1689959073055718,0.8145831595651893,-7.007735101193811,7.822318260759002,0.9835790668707612,-0.3524658146721053,-0.2970800635524294,-0.05538575111967592,7.007735101193811
Fc1ccc2c(c1)[C@@H]([C@H]1NCc3ccc(F)cc31)NC2,1.7577011794407829,-0.29293438507646385,0.8268367037646124,-7.4491622553368355,8.275998959101447,1.1197710888410761,-0.35864020420899617,-0.24745116777676918,-0.111189036432227,7.4491622553368355
CNCc1ccccc1,0.438468917242842,-1.8158736460604765,0.4856996816459318,-7.9878537261484865,8.47355340779442,2.3015733277064085,-0.35508528030927283,-0.2227634037541132,-0.13232187655515965,7.9878537261484865
C[Si](C)(C)C#N,1.528997123881015,-1.6446297263690455,0.6311505985044392,-8.963161805492376,9.594312403996817,2.2757803248734847,-0.4045029211452908,-0.24220554318913187,-0.16229737795615892,8.963161805492376
I[Pd-2](I)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1,5.706565300025435,1.5057695423943853,1.594955225019648,-6.382678126637252,7.977633351656899,0.08918568262526261,-0.34125699459538306,-0.2924596190180483,-0.04879737557733477,6.382678126637252
CC[n+]1ccccc1F,0.9345567677066265,-1.2396733739486243,0.2932623776603544,-5.094669590451026,5.387931968111379,1.5329357516089785,-0.4030653218458017,-0.24900276458194318,-0.1540625572638585,5.094669590451026
CC(C)(C)[Si](C)(C)n1cc(P(c2ccccc2)c2ccccc2)c2ccccc21,1.40588355661613,-0.13382947138548928,0.7524952406565478,-6.410503263129026,7.162998503785574,0.8863247120420371,-0.34484297001043995,-0.23819453851911562,-0.10664843149132433,6.410503263129026
c1c[n+](C2CCCCC2)cn1C1CCCCC1,0.17678935444176969,-3.557126050743694,0.011053209307010899,-2.8069603161935133,2.8180135255005236,3.568179260050705,-0.35454048432586516,-0.16078469182331717,-0.19375579250254799,2.8069603161935133
C(=NN(c1ccccc1)c1ccccc1)c1nc2ccccc2s1,0.7180479780096307,1.2035571777588272,1.4214941493055067,-6.708792721390674,8.130286870696182,0.2179369715466794,-0.3483774545417934,-0.3020321607347245,-0.04634529380706892,6.708792721390674
B,0.014781113110505228,-2.811229650603819,0.6488061009781575,-11.39963992545879,12.04844602643695,3.460035751581977,-0.43829315153369564,-0.2755214020348755,-0.16277174949882012,11.39963992545879
Oc1c(Br)cc2ccccc2c1-c1c(O)c(Br)cc2ccccc12,2.1380338126933647,1.3053690914258018,1.5741723391236635,-7.593296858945376,9.167469198069039,0.26880324769786146,-0.3928329492336988,-0.2930710407432823,-0.09976190849041655,7.593296858945376
Cc1cccnc1,1.008903167582354,-1.3189674060993042,0.6675164808406351,-8.59513490620854,9.262651387049175,1.9864838869399393,-0.3675411096039495,-0.2513752852230354,-0.11616582438091405,8.59513490620854
CN1C(C)(C)CCCC1(C)C,0.2799788444247952,-6.725185744935058,0.0021273144024087382,-7.212211208508771,7.214338522911179,6.727313059337466,-0.32898585299857536,-0.030383425457282537,-0.29860242754129285,7.212211208508771
C[S+](C)Br,2.8345396437221875,-0.4461127945100758,0.54002650731673,-5.5252360909908464,6.065262598307577,0.9861393018268059,-0.38642027563181247,-0.2720981303228097,-0.11432214530900275,5.5252360909908464
CC1(C)NC(Cc2ccccc2)C(=O)N1CCOC(=O)CCCC[N+]12CCN(CC1)CC2,9.31854304114839,-1.2910518480775082,0.012940034827931858,-1.8624072203178965,1.8753472551458283,1.30399188290544,-0.33074304000787663,-0.184923819260172,-0.14581922074770462,1.8624072203178965
CCCOP(=O)(O)OP(=O)(O)OCCC,2.031344609292938,-4.07006214885728,0.21094611638687485,-8.715029730800762,8.925975847187635,4.2810082652441555,-0.4250736638202302,-0.11892692325767465,-0.30614674056255553,8.715029730800762
Cc1cccc[n+]1C,1.0811302084062786,-1.6650503882593548,0.164008683042589,-4.51190805071443,4.6759167337570195,1.8290590713019441,-0.38377424138139493,-0.23059012999302078,-0.15318411138837415,4.51190805071443
Cc1ccc(S(=O)(=O)NC[C@@H](N)C(C)(C)C)cc1,2.738769248871135,-0.5758545557984522,0.7850702415135459,-7.85071469619675,8.635784937710298,1.360924797311998,-0.36779068540375376,-0.2590898990888426,-0.10870078631491115,7.85071469619675
CC1(c2ccccc2P(C2CCCCC2)C2CCCCC2)OCCO1,0.6610065413156363,-0.9469035140081692,0.5472539079028997,-6.752953263596439,7.300207171499339,1.4941574219110687,-0.3385373638654591,-0.23612122943541808,-0.102416134430041,6.752953263596439
CCCCCCCC[n+]1c(I)n(-c2ccc(C(F)(F)F)cc2)c2ccccc21,3.1348439480567385,0.45997063125618,0.7875242020570263,-4.721702370870116,5.509226572927142,0.32755357080084624,-0.39930255069171616,-0.27223767931246595,-0.1270648713792502,4.721702370870116
O=C1CCC(=O)N1Cl,1.0927791103325144,-0.0390298549576622,1.196081125667468,-9.685111952621927,10.881193078289394,1.2351109806251301,-0.4275717148424599,-0.28775677069168826,-0.13981494415077167,9.685111952621927
CCOP(=S)(N[C@@H](c1ccccc1)[C@@H](N)c1ccccc1)OCC,2.452168674905286,-0.5618275171631284,0.6999478101229084,-7.120718388579119,7.820666198702026,1.2617753272860366,-0.3465423881880514,-0.23614533410115787,-0.11039705408689351,7.120718388579119
CC(C)(C1=N[C@@H](c2ccccc2)CO1)C1=N[C@@H](c2ccccc2)CO1,0.8140478423245464,-0.2719164615938423,0.8523060475134101,-7.596610775681757,8.448916823195168,1.1242225091072522,-0.39176529494326867,-0.23316572620643305,-0.15859956873683562,7.596610775681757
OB(O)c1ccco1,0.7140940896027373,-1.7557056915788656,0.620209981938274,-9.092167708348244,9.712377690286518,2.3759156735171394,-0.3870918092668674,-0.23479834444872574,-0.15229346481814168,9.092167708348244
N[C@H](c1ccccc1)[C@H](Nc1c(N[C@@H](c2ccccn2)[C@@H](Nc2c(N[C@H](c3ccccc3)[C@H](N)c3ccccc3)c(=O)c2=O)c2ccccn2)c(=O)c1=O)c1ccccc1,7.143989075082283,1.4177638815947775,1.5437578478156837,-6.52137260463684,8.065130452452527,0.1259939662209062,-0.3589953515330648,-0.29364708066728606,-0.06534827086577871,6.52137260463684
CN(C)C(N(C)C)=[N+]1N=[N+]([O-])c2cc(Cl)ccc21,4.462742304167702,0.47537666072405216,0.8314458460121806,-5.026834052690871,5.858279898703052,0.3560691852881285,-0.3623078184037976,-0.27918322077197033,-0.08312459763182728,5.026834052690871
FC(F)(F)c1cc(NC(=S)Nc2ccnc(-c3cc(NC(=S)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)ccn3)c2)cc(C(F)(F)F)c1,0.2808619477976339,2.370578550536317,2.3707085133040304,-7.042043954931019,9.412752468235052,0.0001299627677130952,-0.37096788338547165,-0.31713647068727513,-0.053831412698196524,7.042043954931019
O=S(=O)(O)C(F)(F)F,0.9945401708439923,-1.393436791862014,1.063350492372903,-12.112039105778148,13.17538959815105,2.456787284234917,-0.5017845479151454,-0.251132340644538,-0.2506522072706074,12.112039105778148
CC(C)(C)[Si](O[C@H]1CN[C@H](CNS(=O)(=O)C(F)(F)F)C1)(c1ccccc1)c1ccccc1,1.398182558662779,0.014397954356689446,0.9020063247329092,-7.172740897320031,8.07474722205294,0.8876083703762198,-0.3731941782770846,-0.24069791238297106,-0.13249626589411356,7.172740897320031
COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,0.4863031457335106,-0.24098708270656033,0.7437475902258768,-6.639178378420333,7.38292596864621,0.9847346729324371,-0.3407972758693568,-0.2385889431832735,-0.10220833268608331,6.639178378420333
Cc1cc2nc(P(C3CCCCC3)C3CCCCC3)n(C(=O)N(C(C)C)C(C)C)c2cc1C,1.1263040448300374,-0.30923353000599096,0.7206467243786656,-6.637814813643926,7.358461538022589,1.0298802543846566,-0.3489510338599729,-0.24391289551235087,-0.10503813834762202,6.637814813643926
C=CC1C[N+]2(Cc3cc(-c4ccc5ccccc5c4)ccc3-c3ccc4ccccc4c3)CCC1CC2[C@@H](O)c1ccnc2ccc(O)cc12,3.147331870249478,0.8994353901020293,0.939345182451706,-3.632429128315678,4.571774310767384,0.03990979234967667,-0.3367547826077631,-0.2581548881330383,-0.07859989447472482,3.632429128315678
O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,1.946595144924959,2.1307868348230805,2.320122597123375,-9.800838195461345,12.120960792584722,0.18933576230029464,-0.4499893098836704,-0.3527559942460494,-0.097233315637621,9.800838195461345
CC(C)(C)[C@@H]1NC(=S)N(C[C@@H]2CCCN2)C1=O,1.5896887885089392,-0.055638495552529754,0.8945505708779591,-7.321641580230045,8.216192151108006,0.9501890664304888,-0.35060582540633833,-0.2763934517961727,-0.07421237361016564,7.321641580230045
CC(C)CN,0.5395037912314747,-8.953558906596225,0.0005658815763581924,-8.671091703965308,8.671657585541666,8.954124788172583,-0.3610570764674821,0.038278543695959726,-0.3993356201634418,8.671091703965308
C1=[N+](C23CC4CC(CC(C4)C2)C3)CCN1C12CC3CC(CC(C3)C1)C2,0.31107283480788417,-4.141047133133094,0.04690647325394376,-2.555801304554773,2.602707777808717,4.187953606387038,-0.3263137002267795,-0.14997423005183386,-0.17633947017494567,2.555801304554773
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.46299402375758764,-0.9403035868556362,0.5659098429795731,-6.896922255919836,7.462832098899411,1.5062134298352094,-0.3624076712976077,-0.21566653300734012,-0.14674113829026758,6.896922255919836
c1cc(N=Nc2ccncc2)ccn1,0.45142433375352853,0.7572487690732066,1.303314101543014,-7.830487503796354,9.133801605339364,0.5460653324698077,-0.37803010003480975,-0.3313996112212528,-0.04663048881355697,7.830487503796354
O=C1C=CCCC1,1.708831324160012,-0.5202267657352095,0.922729165958381,-8.826695441393667,9.749424607352047,1.4429559316935905,-0.3874187778690596,-0.28169457793433766,-0.10572419993472193,8.826695441393667
CC(C)(C1=N[C@H](C(C)(C)C)CO1)C1=N[C@H](C(C)(C)C)CO1,0.7980554839251481,-1.466037913535227,0.5326978828174382,-7.72424476585711,8.256942648674551,1.9987357963526657,-0.38692834372950397,-0.2239836702651384,-0.16294467346436556,7.72424476585711
I[Fe]C1=CC=CC1,3.069388459028137,1.09479508242607,1.4065213378247452,-7.179911434018107,8.586432771842851,0.3117262553986755,-0.3380566063070899,-0.336136768140242,-0.001919838166847876,7.179911434018107
CC(C)(C)OC(=O)N1C=Cc2ccccc2C1OC(C)(C)C,0.826615273480332,-0.34783911293391157,0.7956443956411596,-7.3457672589059975,8.141411654547158,1.1434835085750712,-0.36369748222189435,-0.25347943468974793,-0.11021804753214642,7.3457672589059975
ClC(Cl)(Cl)C(Cl)(Cl)Cl,5.418285654450348e-06,0.6555449682075825,1.516300644991905,-9.979409268712107,11.495709913704012,0.8607556767843224,-0.4610355824824902,-0.28520516312847627,-0.17583041935401394,9.979409268712107
CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,4.704221312303089,3.8993130215970417,4.30827351363861,-8.024297207217195,12.332570720855806,0.4089604920415679,-0.4212715470176596,-0.41569524953479786,-0.005576297482861758,8.024297207217195
NCC1=CC=CCN1c1ccccc1,0.28114984476517985,-0.8210078650350683,0.5634184486319417,-6.6074116540945536,7.170830102726494,1.3844263136670096,-0.32542934191809897,-0.2346007886727982,-0.09082855324530076,6.6074116540945536
O=[N+]([O-])c1ccc(S(=O)(=O)O)c([N+](=O)[O-])c1,1.1169203605538307,3.1325588699152283,3.149400501448096,-10.386268778549505,13.535669279997599,0.016841631532867763,-0.4723345771069252,-0.3838205567867467,-0.08851402032017852,10.386268778549505
CCOC(=O)C(C#N)=NO[C+](N(C)C)N1CCOCC1,2.2314581859874316,1.113082739197508,1.324668860498112,-6.303257628888723,7.627926489386834,0.21158612130060409,-0.38739248613635247,-0.31480111165325597,-0.0725913744830965,6.303257628888723
OB(O)c1ccccc1Cc1cccs1,1.48866119277947,-0.02640607667069972,0.9835443701212323,-7.947223397509664,8.930767767630895,1.009950446791932,-0.38488770224145963,-0.2606847154007342,-0.12420298684072545,7.947223397509664
Cc1cc(C)c(C)c(Cn2c(=[Pd-4](Cl)(Cl)=c3n(Cc4c(C)c(C)cc(C)c4C)c4ccccc4n3C(C)CN(C)C)n(C(C)CN(C)C)c3ccccc32)c1C,3.8346173605232554,0.0957403410931974,0.64155758161244,-4.837507311291972,5.479064892904413,0.5458172405192427,-0.2838931105997354,-0.2490664286578184,-0.03482668194191699,4.837507311291972
[Hf+4],0.0,-0.9213645330234272,0.7320240555591191,-8.25004293497997,8.98206699053909,1.6533885885825463,-0.2970528187464909,-0.2970528187464909,0.0,8.25004293497997
N[C@H](c1ccccc1)[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,1.7546633093067092,0.32634469864264926,1.0513050565349067,-7.370933923433645,8.422238979968549,0.7249603578922574,-0.37590350201863065,-0.25768892694573936,-0.11821457507289129,7.370933923433645
[N-]=[N+]=NP(=O)(Oc1ccccc1)Oc1ccccc1,1.3419359250049083,0.46301738183803476,1.2125132672766965,-8.200220612999306,9.412733880276003,0.7494958854386614,-0.4027651701122178,-0.30497328869294943,-0.09779188141926837,8.200220612999306
COCCN1C(=C2NC=CC(Br)=C2Br)N(CC2CCC2)c2ccccc21,2.1333450890867334,0.2657488952992928,0.8363347793851929,-5.842779161093938,6.679113940479132,0.5705858840859,-0.3168213157151467,-0.273227666600522,-0.04359364911462471,5.842779161093938
O=c1[nH]nnc2ccccc12,0.8842225982365763,0.6290805691946773,1.3571963922479566,-8.776027256730684,10.133223648978639,0.7281158230532794,-0.3922478445843817,-0.3085363831770596,-0.08371146140732211,8.776027256730684
C=CCO,0.7260084143046935,-2.907817010984772,0.44918494666714387,-9.616444003702563,10.065628950369709,3.3570019576519154,-0.4079662315348269,-0.22275988741059688,-0.18520634412423004,9.616444003702563
CN(C)[C@@H]1CCCC[C@H]1Nc1nc2ccccc2[nH]1,1.8805096904338696,-1.6413002770172183,0.39085940523390655,-6.769652987533519,7.1605123927674255,2.032159682251124,-0.35054518474025226,-0.21781131589849184,-0.13273386884176042,6.769652987533519
CN(C)Cc1ccccc1-[n+]1[c-]n(C(C)(C)C)nc1-c1ccccc1,0.5264052042163606,-0.21967586354094948,0.7440487096974038,-6.583041852943838,7.327090562641243,0.9637245732383533,-0.3284557898408701,-0.24749407234519288,-0.08096171749567721,6.583041852943838
COc1ccc(-c2cccc(CN[C@@H](C)c3cccc4ccccc34)n2)cc1,0.9027740180293493,0.5439497361070167,1.061736889182741,-6.668812976470063,7.730549865652803,0.5177871530757244,-0.35377891424984964,-0.26148061432851377,-0.09229829992133587,6.668812976470063
O=C=O,8.85890697231238e-07,0.5543653230430392,1.994579872707118,-14.203479759612538,16.198059632319662,1.440214549664079,-0.529364304829855,-0.3750713579689991,-0.15429294686085587,14.203479759612538
Cl[Pd](CC=Cc1ccccc1)=C1N(c2c(N3CCCCC3)ccc3ccccc23)CCN1c1c(N2CCCCC2)ccc2ccccc12,3.3630371794230105,1.1166552431306913,1.2048311107072969,-5.0064300886342,6.211261199341498,0.0881758675766055,-0.28979806815732206,-0.28297123434681165,-0.006826833810510413,5.0064300886342
Cc1ccc(C(=O)O)s1,1.3433026900351601,0.16319006159989957,1.1737862727374107,-8.888511394027967,10.06229766676538,1.0105962111375109,-0.40246741005246545,-0.28620879094555723,-0.11625861910690821,8.888511394027967
CC(C)(C)CP(C(C)(C)C)C(C)(C)C,0.6305693087264721,-3.558448725066035,0.1331965439138778,-6.896128884269993,7.029325428183873,3.6916452689799137,-0.33415661376678263,-0.1350372949625035,-0.19911931880427913,6.896128884269993
COc1ccc(I)c(B(O)O)c1,2.203636666436858,-0.6451061129213409,0.8224200468846146,-8.329188072081529,9.151608118966143,1.467526159805956,-0.3956313529555066,-0.2536962788175112,-0.1419350741379954,8.329188072081529
Cc1cccc(C)c1-c1ccc(C(=O)N(C(C)C)C(C)C)c(P(C2CCCCC2)C2CCCCC2)c1,1.2900756108398053,-0.5149132655743269,0.635306904568948,-6.47548074029374,7.110787644862689,1.1502201701432748,-0.33998617898567135,-0.23612213017739997,-0.10386404880827138,6.47548074029374
